"country","year","sector","subsector","species","mgmt","animal","pollutant","units","value"
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"CO2","kg y-1",3970762.614
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"CO","kg y-1",6966.2502
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"NOx","kg y-1",50478.52068
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"NMVOC","kg y-1",2679.327
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"PM10","kg y-1",5144.30784
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"PM2.5","kg y-1",5144.30784
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"BC","kg y-1",2143.4616
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"OC","kg y-1",1500.42312
"Nigeria",2018,"crops","machinery diesel consumption","Sugar cane",NA,NA,"CH4","kg y-1",535.8654
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflower seed",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sunflowerseed Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"CO2","kg y-1",77485937.256
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"CO","kg y-1",135940.2408
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"NOx","kg y-1",985043.89872
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"NMVOC","kg y-1",52284.708
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"PM10","kg y-1",100386.63936
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"PM2.5","kg y-1",100386.63936
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"BC","kg y-1",41827.7664
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"OC","kg y-1",29279.43648
"Nigeria",2018,"crops","machinery diesel consumption","Sweet potatoes",NA,NA,"CH4","kg y-1",10456.9416
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tea (including mate)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"CO2","kg y-1",35240809.968
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"CO","kg y-1",61825.9824
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"NOx","kg y-1",448000.58016
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"NMVOC","kg y-1",23779.224
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"PM10","kg y-1",45656.11008
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"PM2.5","kg y-1",45656.11008
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"BC","kg y-1",19023.3792
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"OC","kg y-1",13316.36544
"Nigeria",2018,"crops","machinery diesel consumption","Tomatoes and products",NA,NA,"CH4","kg y-1",4755.8448
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"CO2","kg y-1",35736303.33
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"CO","kg y-1",62695.269
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"NOx","kg y-1",454299.5646
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"NMVOC","kg y-1",24113.565
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"PM10","kg y-1",46298.0448
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"PM2.5","kg y-1",46298.0448
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"BC","kg y-1",19290.852
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"OC","kg y-1",13503.5964
"Nigeria",2018,"crops","machinery diesel consumption","Vegetables, Other",NA,NA,"CH4","kg y-1",4822.713
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"CO2","kg y-1",2623117.77
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"CO","kg y-1",4601.961
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"NOx","kg y-1",33346.5174
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"NMVOC","kg y-1",1769.985
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"PM10","kg y-1",3398.3712
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"PM2.5","kg y-1",3398.3712
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"BC","kg y-1",1415.988
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"OC","kg y-1",991.1916
"Nigeria",2018,"crops","machinery diesel consumption","Wheat and products",NA,NA,"CH4","kg y-1",353.997
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"CO2","kg y-1",283264227.792
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"CO","kg y-1",496954.7856
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"NOx","kg y-1",3601010.83104
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"NMVOC","kg y-1",191136.456
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"PM10","kg y-1",366981.99552
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"PM2.5","kg y-1",366981.99552
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"BC","kg y-1",152909.1648
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"OC","kg y-1",107036.41536
"Nigeria",2018,"crops","machinery diesel consumption","Yams",NA,NA,"CH4","kg y-1",38227.2912
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Apples and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Bananas",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Barley and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Beans",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"CO2","kg y-1",227441879619.823
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"CO","kg y-1",1624820897.93621
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"NOx","kg y-1",382399016.105726
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"NMVOC","kg y-1",178709346.356696
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"PM10","kg y-1",200833737.624389
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"PM2.5","kg y-1",185455360.824885
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"BC","kg y-1",11825275.0038827
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"OC","kg y-1",9190230.78332562
"Nigeria",2018,"crops","ammonia production energy","Cassava and products",NA,NA,"CH4","kg y-1",18259956.141547
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cereals, Other",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Citrus, Other",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"CO2","kg y-1",8431850713.78314
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"CO","kg y-1",60236255.8335061
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"NOx","kg y-1",14176507.0808006
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"NMVOC","kg y-1",6625211.38216136
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"PM10","kg y-1",7445419.00889368
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"PM2.5","kg y-1",6875303.34853039
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"BC","kg y-1",438393.112336379
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"OC","kg y-1",340705.300711303
"Nigeria",2018,"crops","ammonia production energy","Cocoa Beans and products",NA,NA,"CH4","kg y-1",676943.157887677
"Nigeria",2018,"crops","ammonia production energy","Coconut Oil",NA,NA,"CO2","kg y-1",0
